権利付最終日,銘柄コード,銘柄名,市場,貸借,出来高,時価総額,発行株数,PER,PBR,単位,逆日歩確報,逆日歩_日数,日証金_買い残高,日証金_買い新規,日証金_売り残高,日証金_売り新規,日証金_残高倍率
2019-12-26,1605,ＩＮＰＥＸ,東P,貸借,1389800,1672800000000,1462237762.2377622,12.84,0.52,100,0.35,7,21200,0,383100,13100,0.06
2019-12-26,1899,福田組,東P,貸借,67200,45300070000,8988109.126984127,7.85,0.64,100,0.0,7,25000,0,14800,500,1.69
2019-12-26,2173,博展,東G,貸借,18800,5721630000,7935686.5464632455,13.72,4.54,100,0.0,7,61400,2000,41900,0,1.47
2019-12-26,2193,クックパッド,東S,貸借,229900,38244860000,107429382.0224719,-1.0,1.59,100,0.0,7,211100,76600,215700,4700,0.98
2019-12-26,2211,不二家,東P,貸借,67400,56339470000,25784654.462242562,46.66,1.18,100,44.8,7,30900,0,72800,15700,0.42
2019-12-26,2212,山崎製パン,東P,貸借,218300,428670440000,220282857.14285713,29.89,1.27,100,0.35,7,7000,500,65500,400,0.11
2019-12-26,2216,カンロ,東S,貸借,22400,12742580000,15315600.961538462,18.0,1.08,100,95.2,7,2800,200,12000,800,0.23
2019-12-26,2266,六甲バター,東P,貸借,51900,38056060000,21452119.503945883,35.27,1.27,100,3.85,7,7200,3100,23300,2500,0.31
2019-12-26,2325,ＮＪＳ,東P,貸借,4300,18478270000,10047998.91245242,10.45,0.91,100,0.0,7,2700,200,2700,100,1.0
2019-12-26,2418,ツカダ・グローバルホールディング,東S,貸借,76800,29816640000,48960000.0,11.33,0.78,100,0.35,7,10400,10400,19300,9000,0.54
2019-12-26,2501,サッポロホールディングス,東P,貸借,342600,212508220000,78794297.3674453,48.23,1.21,100,6.65,7,7500,4300,63200,3700,0.12
2019-12-26,2502,アサヒグループホールディングス,東P,貸借,574000,2442100000000,483584158.4158416,16.27,1.86,100,0.0,7,24500,500,24500,600,1.0
2019-12-26,2503,キリンホールディングス,東P,貸借,1151200,2224600000000,913968775.6778965,34.02,2.24,100,0.0,7,36800,9400,20100,1300,1.83
2019-12-26,2533,オエノンホールディングス,東P,貸借,220600,26168890000,65586190.47619048,21.48,1.2,100,0.35,7,40100,20100,23100,100,1.74
2019-12-26,2702,日本マクドナルドホールディングス,東S,貸借,465900,715324800000,132960000.0,42.36,4.49,100,5.25,7,4700,600,171400,121000,0.03
2019-12-26,2752,フジオフードグループ本社,東P,貸借,54400,83727410000,44535856.38297872,-1.0,8.93,100,0.0,7,8000,600,0,0,-1.0
2019-12-26,2931,ユーグレナ,東P,貸借,543600,70904300000,92928309.30537352,-1.0,7.57,100,0.35,7,408400,29800,1591200,300,0.26
2019-12-26,3001,片倉工業,東S,貸借,70600,48350190000,35214996.3583394,26.33,0.76,100,0.35,7,6500,4100,5400,1100,1.2
2019-12-26,3003,ヒューリック,東P,貸借,924200,895623370000,673907727.6147479,15.1,1.93,100,0.35,7,15700,0,158400,37700,0.1
2019-12-26,3028,アルペン,東P,貸借,309200,72716440000,40487995.54565702,4267.04,0.73,100,0.35,7,6500,700,20400,2700,0.32
2019-12-26,3064,ＭｏｎｏｔａＲＯ,東P,貸借,1193000,730316000000,501246396.7055594,65.91,19.54,100,0.0,7,246000,48400,200400,9800,1.23
2019-12-26,3082,きちりホールディングス,東S,貸借,49000,8872880000,10550392.39001189,-1.0,6.55,100,0.35,7,9300,0,38700,12700,0.24
2019-12-26,3097,物語コーポレーション,東P,貸借,741600,50285550000,36124676.72413793,110.26,2.89,100,0.0,7,36600,1800,5200,800,7.04
2019-12-26,3105,日清紡ホールディングス,東P,貸借,267700,189628440000,178894754.71698114,-1.0,0.74,100,0.35,7,29100,0,28300,5100,1.03
2019-12-26,3196,ホットランド,東P,貸借,152500,28929060000,21508594.795539033,42.62,3.88,100,1.05,7,500,200,113900,34500,0.0
2019-12-26,3197,すかいらーくホールディングス,東P,貸借,2212500,437664870000,197502197.6534296,46.13,3.3,100,7.0,7,2300,0,1854800,431100,0.0
2019-12-26,3204,トーア紡コーポレーション,東S,貸借,16700,5167570000,8940432.525951557,31.24,0.46,100,0.35,7,11300,0,16600,100,0.68
2019-12-26,3244,サムティ,東P,貸借,168300,93070800000,40946238.45138583,8.77,1.21,100,0.0,7,16900,10200,16900,3100,1.0
2019-12-26,3302,帝国繊維,東P,貸借,118100,57267510000,27218398.288973384,12.99,1.02,100,6.3,7,1600,300,2900,200,0.55
2019-12-26,3405,クラレ,東P,貸借,779500,481195040000,354863598.820059,-1.0,0.89,100,0.35,7,83400,13700,60500,0,1.38
2019-12-26,3482,ロードスターキャピタル,東P,貸借,113600,23720060000,21407996.389891695,11.42,3.03,100,0.0,7,43400,600,43400,600,1.0
2019-12-26,3639,ボルテージ,東S,貸借,8573700,3972350000,5233662.714097497,-1.0,1.71,100,0.0,7,138200,84900,51500,4000,2.68
2019-12-26,3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,東P,貸借,190700,29609460000,25415845.493562233,13.84,1.26,100,0.0,7,20400,2600,20400,1800,1.0
2019-12-26,3758,アエリア,東S,貸借,242200,22727100000,23649427.67950052,14.0,1.52,100,0.0,7,647500,41000,421600,0,1.54
2019-12-26,3788,ＧＭＯグローバルサイン・ホールディングス,東P,貸借,33800,30051010000,11693000.0,27.58,4.62,100,0.0,7,74500,1800,55800,200,1.34
2019-12-26,3807,フィスコ,東G,貸借,224700,6820730000,45776711.40939597,-1.0,9.01,100,0.0,7,78200,4100,19000,0,4.12
2019-12-26,3950,ザ・パック,東P,貸借,44500,83381000000,19900000.0,16.93,1.36,100,3.85,7,2400,0,10500,1700,0.23
2019-12-26,3964,オークネット,東P,貸借,16600,38249000000,27756894.04934688,27.1,2.11,100,3.5,7,8200,1400,32700,1900,0.25
2019-12-26,3983,オロ,東P,貸借,72700,61669000000,16600000.0,68.5,11.45,100,1.75,7,21400,4800,100000,100,0.21
2019-12-26,3998,すららネット,東G,貸借,67000,5706480000,6333496.115427303,129.76,6.4,100,0.0,7,18500,1000,0,0,-1.0
2019-12-26,4025,多木化学,東P,貸借,21800,43131980000,9458767.54385965,28.99,1.51,100,0.7,7,29100,15000,32200,300,0.9
2019-12-26,4099,四国化成ホールディングス,東P,貸借,48400,81348320000,58948057.97101449,14.03,1.11,100,0.35,7,200,0,6300,400,0.03
2019-12-26,4221,大倉工業,東P,貸借,19300,24320730000,12414869.831546707,8.06,0.5,100,8.4,7,3300,100,5900,2100,0.56
2019-12-26,4245,ダイキアクシス,東S,貸借,25200,12470840000,12408796.019900497,15.45,1.69,100,2.1,7,6100,0,12700,3200,0.48
2019-12-26,4326,インテージホールディングス,東P,貸借,50700,37030210000,40425993.449781656,21.55,1.29,100,0.0,7,4600,0,1600,300,2.88
2019-12-26,4351,山田債権回収管理総合事務所,東S,貸借,6500,2526650000,4267989.864864865,4.38,0.77,100,0.0,7,500,0,0,0,-1.0
2019-12-26,4392,ＦＩＧ,東P,貸借,154700,9636190000,31084483.870967742,173.88,1.15,100,0.0,7,19200,200,17200,200,1.12
2019-12-26,4404,ミヨシ油脂,東S,貸借,10100,13502030000,10306893.129770992,10.24,0.54,100,5.25,7,1300,100,2600,200,0.5
2019-12-26,4448,Ｃｈａｔｗｏｒｋ,東G,貸借,513300,47177400000,36600000.0,226.59,26.35,100,0.0,7,46900,9300,0,0,-1.0
2019-12-26,4578,大塚ホールディングス,東P,貸借,406900,2769000000000,557816277.1958098,21.18,1.52,100,4.2,7,11800,2600,12100,200,0.98
2019-12-26,4631,ＤＩＣ,東P,貸借,217500,290704340000,95156903.43698855,12.3,0.92,100,0.0,7,18500,500,3600,1400,5.14
2019-12-26,4633,サカタインクス,東P,貸借,156400,72930350000,62601158.798283264,16.55,0.89,100,0.35,7,7000,200,15700,1200,0.45
2019-12-26,4680,ラウンドワン,東P,貸借,1242900,103280050000,286094321.3296399,21.54,1.59,100,0.0,7,481800,12300,26400,0,18.25
2019-12-26,4746,東計電算,東S,貸借,37000,35249500000,18700000.0,13.06,1.28,100,14.7,7,3600,0,2800,400,1.29
2019-12-26,4755,楽天グループ,東P,貸借,6782000,1358500000000,1434530095.036959,-1.0,1.75,100,0.0,7,3166000,519300,49000,23600,64.61
2019-12-26,4820,ＥＭシステムズ,東P,貸借,102200,73311870000,73754396.37826961,50.43,3.99,100,0.35,7,18400,0,317800,0,0.06
2019-12-26,4826,ＣＩＪ,東P,貸借,50160,122314110000,311231832.0610687,113.77,9.42,100,0.35,7,12720,720,12720,120,1.0
2019-12-26,4828,ビジネスエンジニアリング,東P,貸借,10600,19170000000,11996245.306633292,22.35,3.81,100,0.0,7,7800,600,7800,0,1.0
2019-12-26,4911,資生堂,東P,貸借,605800,3142000000000,400000000.0,42.67,6.32,100,0.0,7,123300,26100,5900,0,20.9
2019-12-26,4912,ライオン,東P,貸借,471100,647883830000,299115341.64358264,30.63,3.02,100,0.35,7,6100,600,15200,1700,0.4
2019-12-26,4919,ミルボン,東P,貸借,68900,206651540000,33117233.974358976,44.91,5.65,100,4.9,7,700,0,16700,2700,0.04
2019-12-26,4922,コーセー,東P,貸借,51900,977963610000,60592540.89219331,34.51,4.12,100,0.0,7,16000,900,2400,0,6.67
2019-12-26,4927,ポーラ・オルビスホールディングス,東P,貸借,708000,615688850000,229136155.56382582,30.18,3.12,100,0.0,7,12100,3500,12100,9400,1.0
2019-12-26,4967,小林製薬,東P,貸借,122700,768808500000,82050000.0,38.06,4.22,100,6.65,7,800,0,57100,2000,0.01
2019-12-26,4971,メック,東P,貸借,176000,30789050000,20071088.657105606,23.58,1.81,100,0.35,7,41900,5300,46300,2300,0.9
2019-12-26,4985,アース製薬,東P,貸借,35600,116163250000,20237500.0,92.91,2.9,100,16.1,7,1400,500,22200,700,0.06
2019-12-26,5184,ニチリン,東S,貸借,20300,27808850000,14371498.708010336,9.94,0.81,100,5.95,7,6600,4000,11900,1500,0.55
2019-12-26,5301,東海カーボン,東P,貸借,2473400,254185700000,224943097.34513274,7.53,1.14,100,4.2,7,2785000,90900,7421600,300,0.38
2019-12-26,5946,長府製作所,東P,貸借,43100,86641040000,35980498.33887043,45.56,0.67,100,2.8,7,3400,1900,6900,1500,0.49
2019-12-26,5959,岡部,東P,貸借,141500,50240450000,53790631.69164882,14.27,0.82,100,0.35,7,3400,0,1100,1100,3.09
2019-12-26,6071,ＩＢＪ,東P,貸借,673800,52080000000,42000000.0,32.6,10.06,100,0.0,7,106800,19000,106800,1500,1.0
2019-12-26,6078,バリューＨＲ,東P,貸借,58000,21663070000,24231621.92393736,38.14,8.14,100,3.5,7,12000,1200,16800,400,0.71
2019-12-26,6171,土木管理総合試験所,東S,貸借,32400,6709300000,14843584.07079646,21.35,1.55,100,0.0,7,33300,400,0,0,-1.0
2019-12-26,6425,ユニバーサルエンターテインメント,東S,貸借,95500,300330270000,80194998.66488652,-1.0,0.78,100,0.0,7,243200,3200,251800,0,0.97
2019-12-26,6498,キッツ,東P,貸借,77800,75196980000,100396502.00267023,13.6,0.89,100,0.0,7,20300,0,7000,0,2.9
2019-12-26,6546,フルテック,東S,貸借,8000,7643740000,5367794.943820225,18.33,1.26,100,3.15,7,1400,100,4800,2300,0.29
2019-12-26,6547,グリーンズ,東S,貸借,40900,15012420000,12886197.424892703,-1.0,2.5,100,0.35,7,25000,0,51500,100,0.49
2019-12-26,6592,マブチモーター,東P,貸借,703800,291733270000,137092702.06766918,19.75,1.15,100,8.05,7,30000,400,3600,1800,8.33
2019-12-26,6653,正興電機製作所,東P,貸借,22700,11633110000,12603586.13217768,15.98,1.21,100,1.75,7,23000,2900,23000,500,1.0
2019-12-26,6789,ローランド　ディー．ジー．,東P,貸借,74800,28565290000,12656309.260079753,14.46,1.12,100,0.35,7,3400,100,13500,4800,0.25
2019-12-26,7172,ジャパンインベストメントアドバイザー,東P,貸借,627807,44267150000,78767170.81850533,9.55,1.2,100,0.0,7,442750,73255,442750,32200,1.0
2019-12-26,7272,ヤマハ発動機,東P,貸借,2949900,787529570000,1050039426.6666666,10.38,1.11,100,0.0,7,87000,600,40800,300,2.13
2019-12-26,7532,パン・パシフィック・インターナショナルホールディングス,東P,貸借,663000,1156400000000,633643835.6164384,23.16,3.11,100,0.35,7,126200,3500,273700,0,0.46
2019-12-26,7613,シークス,東P,貸借,154100,78573600000,50400000.0,19.94,1.27,100,2.45,7,8000,300,17700,1600,0.45
2019-12-26,7625,グローバルダイニング,東S,貸借,16700,2270320000,10226666.666666666,-1.0,0.64,100,0.0,7,20200,0,5700,2200,3.54
2019-12-26,7782,シンシア,東S,貸借,11500,4213390000,6862198.6970684035,50.43,2.04,100,0.0,7,15300,100,15300,200,1.0
2019-12-26,7803,ブシロード,東G,貸借,1105600,61078920000,64293600.0,39.38,4.62,100,0.0,7,104200,1600,0,0,-1.0
2019-12-26,7816,スノーピーク,東P,貸借,139600,18598010000,34124788.99082569,43.02,2.14,100,0.0,7,96800,200,18400,1400,5.26
2019-12-26,7833,アイフィスジャパン,東S,貸借,42200,7845370000,10241997.389033943,12.98,1.82,100,0.0,7,11700,0,3600,200,3.25
2019-12-26,7846,パイロットコーポレーション,東P,貸借,111600,196288510000,43814399.553571425,13.31,2.21,100,4.2,7,300,0,24100,1300,0.01
2019-12-26,7925,前澤化成工業,東P,貸借,4900,18862660000,15731993.327773144,26.17,0.49,100,0.0,7,100,100,2200,0,0.05
2019-12-26,7936,アシックス,東P,貸借,564900,347273250000,189870557.68179333,47.17,2.21,100,0.35,7,23900,800,244700,4600,0.1
2019-12-26,7984,コクヨ,東P,貸借,147200,214999910000,128742461.0778443,12.67,0.88,100,0.35,7,13600,600,27600,4300,0.49
2019-12-26,7989,立川ブラインド工業,東P,貸借,92000,28093150000,20763599.40872136,9.53,0.7,100,0.35,7,8200,0,10500,600,0.78
2019-12-26,8029,ルックホールディングス,東S,貸借,52600,9581000000,7689406.099518459,4.73,0.4,100,0.0,7,23700,16300,8000,0,2.96
2019-12-26,8165,千趣会,東S,貸借,1842200,27277860000,52056984.73282443,3.0,0.58,100,0.35,7,153100,113400,153100,12900,1.0
2019-12-26,8179,ロイヤルホールディングス,東P,貸借,199000,100190760000,39554188.709040664,49.24,1.86,100,4.55,7,4500,1200,72800,29400,0.06
2019-12-26,8202,ラオックスホールディングス,東S,貸借,519400,24453790000,93335076.33587787,-1.0,0.55,100,0.0,7,131300,3800,76200,0,1.72
2019-12-26,8963,インヴィンシブル投資法人,東証,貸借,23943,380442810000,6096839.903846154,32.69,1.46,1,0.0,7,2068,943,1875,149,1.1
2019-12-26,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,東P,貸借,8100,52532490000,14353139.344262294,21.07,1.0,100,7.35,7,1000,200,3300,0,0.3
2019-12-26,9384,内外トランスライン,東P,貸借,18100,16014900000,10697995.991983969,13.35,1.67,100,4.9,7,3800,0,18300,3400,0.21
2019-12-26,9416,ビジョン,東P,貸借,266000,89180470000,49027196.26168224,39.21,8.02,100,0.0,7,101300,9600,101300,400,1.0
2019-12-26,9441,ベルパーク,東S,貸借,3300,29522450000,20193194.254445963,9.25,1.18,100,252.0,7,0,0,1800,900,0.0
2019-12-26,9449,ＧＭＯインターネットグループ,東P,貸借,274600,236904320000,113242982.791587,27.41,4.25,100,0.35,7,43800,0,38800,1200,1.13
2019-12-26,9543,静岡ガス,東P,貸借,21400,72611880000,76192948.58342078,12.8,0.88,100,0.35,7,2500,0,12800,100,0.2
2019-12-26,9656,グリーンランドリゾート,東S,貸借,10100,5483740000,10346679.245283019,14.16,0.49,100,67.2,7,4500,4000,6100,3700,0.74
2019-12-26,9672,東京都競馬,東P,貸借,156900,100389340000,28764853.86819484,18.39,1.43,100,3.85,7,16600,800,9500,1400,1.75
2019-12-26,9722,藤田観光,東P,貸借,40700,34669080000,12207422.535211267,-1.0,1.3,100,0.35,7,8700,1600,10700,2200,0.81
2019-12-26,9749,富士ソフト,東P,貸借,298600,144067500000,67384237.60523854,17.11,1.19,100,0.0,7,125400,17400,1000,0,125.4
2019-12-26,9757,船井総研ホールディングス,東P,貸借,64300,132818000000,53000000.0,32.25,5.53,100,0.35,7,700,200,49800,200,0.01
2020-01-16,2590,ダイドーグループホールディングス,東P,貸借,448400,74392560000,33136997.77282851,39.5,0.8,100,2.35,1,12400,6200,92800,48000,0.13
2020-01-29,1433,ベステラ,東P,貸借,59100,10344230000,8355597.738287561,169.84,4.01,100,31.2,3,2500,0,63000,23300,0.04
2020-01-29,1928,積水ハウス,東P,貸借,2793100,1685900000000,690659565.751741,11.81,1.32,100,7.5,3,33600,0,779600,98900,0.04
2020-01-29,2353,日本駐車場開発,東P,貸借,1022100,50169390000,348398541.6666667,37.94,5.43,100,0.0,3,327800,0,20900,400,15.68
2020-01-29,3193,鳥貴族ホールディングス,東P,貸借,193000,30078510000,11622299.072642967,-1.0,5.29,100,1.65,3,500,400,326100,61000,0.0
2020-01-29,3320,クロスプラス,東S,貸借,59700,6198190000,7718792.02988792,9.47,0.48,100,38.4,3,10800,0,72900,25300,0.15
2020-01-29,3415,ＴＯＫＹＯ　ＢＡＳＥ,東P,貸借,577700,24759690000,47614788.461538464,26.46,4.21,100,0.0,3,91600,300,86200,900,1.06
2020-01-29,3455,ヘルスケア＆メディカル投資法人,東証,貸借,1408,43726740000,311000.99573257467,46.33,1.32,1,270.0,3,166,0,134,37,1.24
2020-01-29,6654,不二電機工業,東S,貸借,38500,8556320000,6668994.544037412,26.27,0.7,100,28.8,3,0,0,59900,12100,0.0
2020-01-29,7678,あさくま,東S,貸借,8600,9214030000,5295419.540229885,133.5,2.36,100,0.0,3,1900,0,0,0,-1.0
2020-01-29,8013,ナイガイ,東S,貸借,38600,3558080000,8217274.826789838,-1.0,0.41,100,0.15,3,69700,4300,82200,5200,0.85
2020-01-29,8142,トーホー,東P,貸借,56500,20086190000,11012165.57017544,41.39,0.82,100,3.9,3,200,0,56700,12900,0.0
2020-02-18,6279,瑞光,東P,貸借,47200,32184000000,28787119.8568873,16.7,1.13,100,2.35,1,3200,0,43600,400,0.07
2020-02-18,7545,西松屋チェーン,東P,貸借,656800,65761460000,69588846.56084657,53.62,0.96,100,1.9,1,2400,400,153800,94100,0.02
2020-02-18,8217,オークワ,東P,貸借,595300,66001210000,45237292.666209735,44.8,0.85,100,2.05,1,4200,3600,95500,17300,0.04
2020-02-18,8227,しまむら,東P,貸借,248000,286816330000,36913298.58429858,21.76,0.78,100,0.3,1,17000,2200,23900,5700,0.71
2020-02-18,8276,平和堂,東P,貸借,742500,112584860000,58546469.05876235,16.53,0.64,100,0.55,1,3400,0,52200,17800,0.07
2020-02-26,2292,Ｓ　ＦＯＯＤＳ,東P,貸借,202500,80604760000,32267718.174539633,12.13,0.99,100,0.0,3,8900,0,3900,800,2.28
2020-02-26,2337,いちご,東P,貸借,1673200,188495140000,505348900.8042895,21.91,1.79,100,0.0,3,150200,13800,26200,0,5.73
2020-02-26,2379,ディップ,東P,貸借,526800,181660000000,62000000.0,15.89,5.2,100,4.05,3,41800,13300,76700,7500,0.54
2020-02-26,2659,サンエー,東P,貸借,439600,138160740000,31981652.777777776,17.37,1.08,100,8.25,3,1100,600,10800,100,0.1
2020-02-26,2669,カネ美食品,東S,貸借,15100,31150000000,10000000.0,23.49,1.29,100,153.6,3,200,0,11900,4900,0.02
2020-02-26,2685,アダストリア,東P,貸借,804500,96916800000,48800000.0,14.12,1.58,100,0.15,3,18700,1000,9200,6900,2.03
2020-02-26,2687,シー・ヴイ・エス・ベイエリア,東S,貸借,36400,3195380000,5063993.660855784,-1.0,0.63,100,0.15,3,6300,5300,1700,500,3.71
2020-02-26,2726,パルグループホールディングス,東P,貸借,513200,76811520000,92544000.0,10.39,1.57,100,0.0,3,46000,5000,0,0,-1.0
2020-02-26,2742,ハローズ,東P,貸借,54400,53594690000,19864599.703484062,15.07,1.55,100,0.0,3,200,0,0,0,-1.0
2020-02-26,2882,イートアンドホールディングス,東P,貸借,45100,18081570000,10158185.393258426,53.18,2.44,100,0.15,3,9400,4100,28700,100,0.33
2020-02-26,2884,ヨシムラ・フード・ホールディングス,東P,貸借,259600,23302550000,22171788.772597525,131.48,5.57,100,0.15,3,55100,13300,194400,1400,0.28
2020-02-26,2930,北の達人コーポレーション,東P,貸借,1692700,87182490000,141071990.29126215,43.5,19.76,100,0.15,3,1339900,48200,1750900,29500,0.77
2020-02-26,3048,ビックカメラ,東P,貸借,2476700,194919570000,188146303.08880308,33.44,1.33,100,1.65,3,50600,36300,19700,7100,2.57
2020-02-26,3050,ＤＣＭホールディングス,東P,貸借,1163300,146506530000,142933200.0,9.9,0.68,100,0.15,3,16400,11000,23700,1600,0.69
2020-02-26,3063,ジェイグループホールディングス,東G,貸借,58700,6846310000,9521988.873435326,-1.0,2.85,100,18.9,3,2700,0,107200,31700,0.03
2020-02-26,3086,Ｊ．フロント　リテイリング,東P,貸借,2016400,334148710000,270565757.08502024,15.22,0.84,100,2.4,3,12800,10700,255400,31100,0.05
2020-02-26,3087,ドトール・日レスホールディングス,東P,貸借,741600,101523180000,50609760.71784646,14.63,0.84,100,2.7,3,3900,2100,18800,15000,0.21
2020-02-26,3093,トレジャー・ファクトリー,東P,貸借,159400,9337030000,23168808.933002483,17.34,1.94,100,0.0,3,57000,0,7200,200,7.92
2020-02-26,3141,ウエルシアホールディングス,東P,貸借,1966000,662442410000,209633674.05063292,28.96,4.08,100,3.6,3,68000,15800,108200,9000,0.63
2020-02-26,3222,ユナイテッド・スーパーマーケット・ホールディングス,東S,貸借,1070500,122858700000,131681350.48231511,73.17,0.85,100,1.5,3,25800,22200,31300,3500,0.82
2020-02-26,3387,クリエイト・レストランツ・ホールディングス,東P,貸借,1766600,196265310000,189445279.92277992,160.58,10.42,100,1.05,3,25800,600,944800,160000,0.03
