権利付最終日,銘柄コード,銘柄名,市場,貸借,始値,始値/前日終値,前日出来高,時価総額,発行株数,PER,PBR,単位,逆日歩_料率,逆日歩_日数,日証金_当日買い残高,日証金_当日買い新規,日証金_当日売り残高,日証金_当日売り新規,日証金_当日残高倍率,日証金_前日買い残高,日証金_前日買い新規,日証金_前日売り残高,日証金_前日売り新規,日証金_前日残高倍率,逆日歩確報
2013-02-25,8167,リテールパートナーズ,東1,貸借,947.0,1.0021119324181629,13800.0,24697310000.0,26079524.81520592,10.94,1.51,100,8.0,1,0.0,0.0,41300.0,39600.0,0.0,300.0,100.0,1700.0,900.0,0.18,8.0
2013-02-25,8168,ケーヨー,東1,貸借,498.0,1.0,72700.0,29619180000.0,59476265.06024096,15.85,0.8,100,0.5,1,19800.0,500.0,223400.0,5000.0,0.09,32400.0,2100.0,218400.0,0.0,0.15,0.5
2013-02-25,8181,東天紅,東1,制度,1990.0,0.9949748743718592,1700.0,5120010000.0,2572869.3467336684,229.13,0.56,100,0.0,1,35600.0,19700.0,0.0,0.0,-1.0,16200.0,0.0,0.0,0.0,-1.0,0.0
2013-02-25,8185,チヨダ,東1,貸借,2109.0,1.0227596017069702,114600.0,87755480000.0,41609995.25841631,12.27,1.21,100,0.0,1,19600.0,10600.0,18800.0,9800.0,1.04,14900.0,2800.0,9000.0,100.0,1.66,0.0
2013-02-25,8198,マックスバリュ東海,東2,制度,1410.0,1.0007092198581558,28800.0,24667240000.0,17494496.45390071,15.71,0.63,100,0.0,1,500.0,0.0,0.0,0.0,-1.0,1200.0,100.0,0.0,0.0,-1.0,0.0
2013-02-25,8200,リンガーハット,東1,貸借,1237.0,1.0024252223120451,79900.0,27298080000.0,22067970.89733225,43.19,2.65,100,24.0,1,0.0,0.0,457600.0,324200.0,0.0,7100.0,300.0,133400.0,29500.0,0.05,24.0
2013-02-25,8203,ＭｒＭａｘＨＤ,東1,貸借,324.0,1.0154320987654322,19600.0,12834000000.0,39611111.11111111,50.13,0.59,100,0.0,1,14700.0,0.0,1700.0,0.0,8.65,14700.0,500.0,1900.0,500.0,7.74,0.0
2013-02-25,8233,高島屋,東1,貸借,1442.0,0.9902912621359224,837000.0,238526710000.0,165413807.21220526,14.42,0.72,100,0.05,1,22000.0,500.0,348000.0,257000.0,0.06,30500.0,0.0,91500.0,8500.0,0.33,0.05
2013-02-25,8237,松屋,東1,貸借,814.0,0.9889434889434888,85100.0,43377760000.0,53289631.44963145,72.3,3.09,100,0.05,1,33700.0,0.0,329400.0,16200.0,0.1,34300.0,7500.0,317200.0,10400.0,0.11,0.05
2013-02-25,8244,近鉄百貨店,東1,貸借,2840.0,1.0070422535211268,4200.0,114843750000.0,40437940.14084507,44.69,4.15,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,8247,大和,東2,制度,108.0,0.9537037037037036,258000.0,3241830000.0,30016944.444444444,-1.0,0.58,100,0.0,1,28800.0,14600.0,0.0,0.0,-1.0,20000.0,3600.0,0.0,0.0,-1.0,0.0
2013-02-25,8254,さいか屋,東2,貸借,790.0,1.0,22000.0,2476890000.0,3135303.7974683545,4.42,0.77,100,0.0,1,141800.0,28500.0,0.0,0.0,-1.0,113400.0,17600.0,0.0,0.0,-1.0,0.0
2013-02-25,8257,山陽百貨店,JQS,制度,1374.0,1.0,100.0,1112940000.0,810000.0,4.22,0.93,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,8260,井筒屋,東1,貸借,960.0,0.9895833333333334,261100.0,11021270000.0,11480489.583333336,5.06,1.08,100,0.0,1,210800.0,9500.0,119300.0,1400.0,1.77,241000.0,14300.0,121300.0,4500.0,1.99,0.0
2013-02-25,8267,イオン,東1,貸借,1074.0,0.9878957169459964,4344200.0,859679230000.0,800446210.4283054,11.54,0.83,100,0.1,1,29600.0,22500.0,1746600.0,1295100.0,0.02,87400.0,0.0,465500.0,221600.0,0.19,0.1
2013-02-25,8273,イズミ,東1,貸借,2040.0,0.984313725490196,301900.0,160878310000.0,78861916.66666667,9.94,1.39,100,0.4,1,400.0,0.0,184900.0,169300.0,0.0,3200.0,0.0,33300.0,20000.0,0.1,0.4
2013-02-25,8278,フジ,東1,貸借,1826.0,1.0054764512595835,53800.0,64458820000.0,35300558.59802848,36.19,1.17,100,0.6,1,0.0,0.0,128100.0,114000.0,0.0,4000.0,1100.0,14100.0,700.0,0.28,0.6
2013-02-25,8287,マックスバリュ西日本,東2,制度,1331.0,1.0007513148009015,18400.0,34867420000.0,26196408.71525169,15.34,0.84,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,8905,イオンモール,東1,貸借,2065.0,1.002905569007264,1071510.0,411392570000.0,199221583.5351089,18.82,1.91,100,0.85,1,1760.0,550.0,1036310.0,954030.0,0.0,12210.0,3300.0,84920.0,36190.0,0.14,0.85
2013-02-25,8984,大和ハウスリート投資法人,東証,貸借,187750.0,0.9893475366178428,2132.0,120561780000.0,642139.9733688416,47.68,1.31,1,0.0,1,360.0,100.0,0.0,0.0,-1.0,290.0,18.0,0.0,0.0,-1.0,0.0
2013-02-25,9275,ナルミヤ・インターナショナル,東1,不明,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9414,日本ＢＳ放送,東1,貸借,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9418,ＵＳＥＮ−ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,東1,制度,,,,,,,,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9601,松竹,東1,貸借,9900.0,0.9969696969696972,36200.0,137984790000.0,13937857.575757574,137.85,2.08,100,0.4,1,6000.0,0.0,142800.0,81600.0,0.04,12900.0,3900.0,61200.0,10100.0,0.21,0.4
2013-02-25,9602,東宝,東1,貸借,1786.0,0.9882418812989922,972800.0,337537270000.0,188990632.6987682,20.2,1.44,100,0.5,1,2300.0,400.0,1566100.0,1428400.0,0.0,18200.0,11600.0,142700.0,64200.0,0.13,0.5
2013-02-25,9661,歌舞伎座,東2,制度,4960.0,0.9919354838709676,5000.0,60363200000.0,12170000.0,-1.0,6.71,100,0.0,1,1000.0,0.0,0.0,0.0,-1.0,1000.0,0.0,0.0,0.0,-1.0,0.0
2013-02-25,9740,ＣＳＰ,東1,貸借,872.0,0.9988532110091743,16000.0,12920150000.0,14816685.779816516,20.59,0.71,100,0.0,1,1500.0,1000.0,0.0,0.0,-1.0,2700.0,1000.0,0.0,0.0,-1.0,0.0
2013-02-25,9778,昴,JQS,制度,3210.0,0.9968847352024922,200.0,2226370000.0,693573.2087227415,-1.0,0.66,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9787,イオンディライト,東1,貸借,1726.0,1.0005793742757825,173200.0,93496780000.0,54169629.2004635,12.45,1.48,100,1.7,1,4200.0,0.0,437900.0,427500.0,0.01,11700.0,500.0,10600.0,8000.0,1.1,1.7
2013-02-25,9835,ジュンテンドー,東2,制度,318.0,0.9905660377358492,800.0,2645140000.0,8318050.314465409,-1.0,0.25,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9846,天満屋ストア,東2,制度,862.0,1.0081206496519721,1100.0,9956100000.0,11550000.0,17.09,0.62,100,0.0,1,0.0,0.0,0.0,0.0,-1.0,700.0,100.0,0.0,0.0,-1.0,0.0
2013-02-25,9861,吉野家ホールディングス,東1,貸借,1065.0,1.0037558685446009,475800.0,70546130000.0,66240497.65258216,-1.0,1.65,100,100.0,1,1700.0,1100.0,937600.0,826900.0,0.0,1900.0,500.0,110900.0,31400.0,0.02,100.0
2013-02-25,9876,コックス,JQS,制度,214.0,1.0093457943925233,32200.0,5930150000.0,27710981.30841121,-1.0,0.4,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9903,カンセキ,JQS,制度,288.0,1.0,500.0,2318400000.0,8050000.0,6.89,0.47,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9942,ジョイフル,福,貸借,818.0,1.0,8100.0,26120290000.0,31931894.865525674,19.04,1.86,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9945,プレナス,東1,貸借,1526.0,0.9901703800786372,205900.0,67743220000.0,44392673.65661861,23.31,1.19,100,0.0,1,700.0,0.0,0.0,0.0,-1.0,20200.0,2000.0,0.0,0.0,-1.0,0.0
2013-02-25,9946,ミニストップ,東1,貸借,1536.0,1.0045572916666667,107000.0,45116580000.0,29372773.4375,23.75,0.77,100,0.05,1,8100.0,0.0,228700.0,216000.0,0.04,8100.0,0.0,14500.0,10500.0,0.56,0.05
2013-02-25,9948,アークス,東1,貸借,1767.0,1.00169779286927,94100.0,98230070000.0,55591437.46462932,11.9,0.93,100,0.4,1,200.0,0.0,265800.0,253800.0,0.0,7500.0,3500.0,15900.0,5700.0,0.47,0.4
2013-02-25,9974,ベルク,東1,貸借,1396.0,1.0007163323782235,18100.0,29131440000.0,20867793.69627507,8.58,0.79,100,0.0,1,3700.0,0.0,0.0,0.0,-1.0,5500.0,600.0,0.0,0.0,-1.0,0.0
2013-02-25,9977,アオキスーパー,JQS,制度,1656.0,1.0,500.0,11592000000.0,7000000.0,14.73,0.78,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9978,文教堂グループホールディングス,JQS,制度,197.0,1.0,3500.0,2758920000.0,14004670.050761422,-1.0,1.33,100,0.0,1,,,,,,,,,,,0.0
2013-02-25,9979,大庄,東1,貸借,1220.0,1.0024590163934426,24100.0,25862730000.0,21198959.01639344,158.67,0.99,100,0.0,1,100.0,100.0,0.0,0.0,-1.0,1200.0,100.0,0.0,0.0,-1.0,0.0
2013-02-25,9982,タキヒヨー,東1,貸借,2340.0,1.0042735042735045,9200.0,22464000000.0,9600000.0,15.56,0.71,100,0.3,1,600.0,0.0,38200.0,34800.0,0.02,2400.0,1000.0,3600.0,200.0,0.67,0.3
2013-02-25,9993,ヤマザワ,東1,制度,1500.0,1.0133333333333334,9500.0,16441230000.0,10960820.0,23.32,0.59,100,0.0,1,200.0,0.0,0.0,0.0,-1.0,1600.0,500.0,0.0,0.0,-1.0,0.0
2013-03-12,2664,カワチ薬品,東1,貸借,2038.0,0.9828263002944064,141600.0,50101000000.0,24583415.11285574,24.25,0.55,100,0.0,3,11000.0,6600.0,0.0,0.0,-1.0,8700.0,800.0,0.0,0.0,-1.0,0.0
2013-03-14,2551,マルサンアイ,名2,非制度,2610.0,0.9827586206896552,600.0,5993010000.0,2296172.4137931042,18.17,1.88,100,0.0,2,,,,,,,,,,,0.0
2013-03-14,4929,アジュバンコスメジャパン,東1,貸借,709.0,0.995768688293371,43200.0,5322600000.0,7507193.229901269,9.31,1.21,100,0.0,2,50600.0,0.0,0.0,0.0,-1.0,68600.0,14600.0,0.0,0.0,-1.0,0.0
2013-03-14,5204,石塚硝子,東1,貸借,1620.0,1.0123456790123455,12100.0,5879870000.0,3629549.3827160494,91.87,0.34,100,0.2,2,4400.0,500.0,23000.0,20700.0,0.19,4100.0,100.0,2300.0,800.0,1.78,0.2
2013-03-14,5906,エムケー精工,JQS,制度,405.0,1.0246913580246917,4200.0,6315990000.0,15595037.037037035,10.55,0.79,100,0.0,2,,,,,,,,,,,0.0
2013-03-14,5933,アルインコ,東1,貸借,928.0,0.980603448275862,22000.0,18104650000.0,19509321.120689657,11.08,1.19,100,0.0,2,,,,,,,,,,,0.0
2013-03-14,8190,ヤマナカ,名2,非制度,809.0,0.9975278121137208,600.0,16524000000.0,20425216.31644005,22.0,1.18,100,0.0,2,,,,,,,,,,,0.0
2013-03-14,9878,セキド,東2,制度,810.0,1.0246913580246917,600.0,1150540000.0,1420419.7530864198,10.72,0.31,100,0.0,2,,,,,,,,,,,0.0
2013-03-14,9950,ハチバン,JQS,制度,1755.0,1.0,6400.0,5630230000.0,3208108.2621082617,34.65,2.09,100,0.0,2,,,,,,,,,,,0.0
2013-03-26,1301,極洋,東1,貸借,238.0,1.0,721000.0,26009310000.0,109282815.12605044,20.5,1.41,100,0.45,3,15100.0,1000.0,124400.0,78500.0,0.12,16800.0,3400.0,50600.0,10500.0,0.33,0.45
2013-03-26,1332,日本水産,東1,貸借,187.0,0.9893048128342246,4548900.0,51838320000.0,277210267.37967914,-1.0,0.98,100,0.0,3,630000.0,112600.0,142400.0,140100.0,4.42,536200.0,67500.0,7900.0,5000.0,67.87,0.0
2013-03-26,1333,マルハニチロ,東1,貸借,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1375,雪国まいたけ,東1,不明,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1379,ホクト,東1,貸借,1828.0,1.0092997811816191,250200.0,60980320000.0,33359037.19912473,38.52,1.35,100,1.65,3,2600.0,500.0,30100.0,17200.0,0.09,2400.0,400.0,12900.0,3500.0,0.19,1.65
2013-03-26,1380,秋川牧園,JQS,制度,455.0,0.9758241758241758,4000.0,1901440000.0,4178989.0109890113,105.64,1.44,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1384,ホクリヨウ,東1,制度,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1417,ミライト・ホールディングス,東1,貸借,917.0,1.0272628135223556,370000.0,78295170000.0,85381864.77644493,18.64,0.76,100,0.0,3,46300.0,5700.0,69900.0,61100.0,0.66,64400.0,600.0,8800.0,100.0,7.32,0.0
2013-03-26,1420,サンヨーホームズ,東1,貸借,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1431,Ｌｉｂ　Ｗｏｒｋ,東M,非制度,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1448,スペースバリューホールディングス,東1,不明,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1515,日鉄鉱業,東1,貸借,4820.0,1.0228215767634854,24500.0,40258170000.0,8352317.427385893,10.39,0.53,100,0.0,3,9100.0,4800.0,3600.0,1600.0,2.53,6500.0,1700.0,2200.0,400.0,2.95,0.0
2013-03-26,1518,三井松島ホールディングス,東1,貸借,1900.0,0.9947368421052633,488600.0,26348730000.0,13867752.631578945,15.51,0.85,100,0.0,3,675500.0,124400.0,37600.0,32100.0,17.97,580400.0,38200.0,6000.0,0.0,96.73,0.0
2013-03-26,1726,ビーアールホールディングス,東1,制度,61.0,1.0,16000.0,2103280000.0,34480000.0,7.81,1.63,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1734,北弘電社,札,制度,1860.0,1.053763440860215,1600.0,1209000000.0,650000.0,4.49,0.27,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1738,ＮＩＴＴＯＨ,名2,非制度,283.0,1.0,4000.0,1149080000.0,4060353.35689046,5.21,0.54,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1762,高松コンストラクショングループ,東1,貸借,1485.0,1.0101010101010102,66200.0,57736800000.0,38880000.0,19.83,0.77,100,0.0,3,3400.0,1000.0,0.0,0.0,-1.0,4000.0,300.0,0.0,0.0,-1.0,0.0
2013-03-26,1780,ヤマウラ,東1,貸借,287.0,1.0278745644599303,14500.0,6056700000.0,21103484.32055749,15.91,0.64,100,0.0,3,7500.0,1000.0,5500.0,500.0,1.36,9000.0,4000.0,5000.0,0.0,1.8,0.0
2013-03-26,1783,アジアゲートホールディングス,JQS,制度,49.0,1.020408163265306,308200.0,2079690000.0,42442653.06122449,-1.0,0.28,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1795,マサル,JQS,制度,1585.0,1.0441640378548895,3600.0,1428320000.0,901148.2649842271,86.37,0.51,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1801,大成建設,東1,貸借,1330.0,1.0,1335000.0,303311510000.0,228053766.91729316,15.13,0.89,100,0.0,3,716000.0,110200.0,25200.0,0.0,28.41,639800.0,46600.0,26600.0,1000.0,24.05,0.0
2013-03-26,1803,清水建設,東1,貸借,311.0,1.0064308681672025,3834000.0,245228040000.0,788514598.0707395,41.56,0.69,100,0.0,3,901000.0,68000.0,123000.0,23000.0,7.33,996000.0,56000.0,150000.0,0.0,6.64,0.0
2013-03-26,1808,長谷工コーポレーション,東1,貸借,440.0,0.9772727272727272,3589300.0,132349530000.0,300794386.3636364,10.13,1.16,100,0.0,3,4925900.0,764500.0,3600.0,700.0,1368.31,4426500.0,13600.0,48800.0,16300.0,90.71,0.0
2013-03-26,1828,田辺工業,東2,制度,355.0,1.0056338028169014,2600.0,3808440000.0,10728000.0,7.47,0.38,100,0.0,3,19400.0,200.0,0.0,0.0,-1.0,19600.0,200.0,0.0,0.0,-1.0,0.0
2013-03-26,1860,戸田建設,東1,貸借,225.0,1.0,641000.0,72597770000.0,322656755.55555564,-1.0,0.59,100,0.0,3,257000.0,19000.0,138000.0,44000.0,1.86,283000.0,12000.0,94000.0,22000.0,3.01,0.0
2013-03-26,1878,大東建託,東1,貸借,8360.0,0.9952153110047848,465400.0,673901930000.0,80610278.70813397,13.04,3.64,100,0.0,3,150400.0,15100.0,6400.0,2800.0,23.5,159400.0,600.0,3600.0,0.0,44.28,0.0
2013-03-26,1904,大成温調,JQS,制度,760.0,0.9894736842105264,9500.0,5458690000.0,7182486.842105263,24.28,0.3,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1925,大和ハウス工業,東1,貸借,1867.0,0.9866095340117836,2483000.0,1120000000000.0,599892876.2720942,16.9,1.53,100,0.0,3,107000.0,45000.0,107000.0,76000.0,1.0,207000.0,4000.0,51000.0,26000.0,4.06,0.0
2013-03-26,1951,協和エクシオ,東1,貸借,1017.0,1.0039331366764994,405700.0,119815230000.0,117812418.87905604,10.59,0.98,100,0.0,3,122800.0,16100.0,29000.0,15000.0,4.23,112800.0,4500.0,14000.0,700.0,8.06,0.0
2013-03-26,1952,新日本空調,東1,貸借,571.0,1.001751313485114,21100.0,14436150000.0,25282224.16812609,10.92,0.46,100,0.0,3,22300.0,1400.0,4300.0,2100.0,5.19,30600.0,500.0,2200.0,100.0,13.91,0.0
2013-03-26,1965,テクノ菱和,東2,貸借,450.0,0.9955555555555556,23800.0,10299870000.0,22888600.0,63.58,0.42,100,0.15,3,9200.0,8200.0,22600.0,19900.0,0.41,1300.0,0.0,2800.0,1800.0,0.46,0.15
2013-03-26,1976,明星工業,東1,貸借,414.0,1.0072463768115942,130000.0,26242100000.0,63386714.97584541,12.65,0.88,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,1992,神田通信機,JQS,制度,400.0,1.0,300.0,1049290000.0,2623225.0,26.11,0.41,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2001,日本製粉,東1,貸借,860.0,1.013953488372093,234000.0,73163640000.0,85074000.0,10.44,0.66,100,0.45,3,20000.0,6500.0,169500.0,142000.0,0.12,16000.0,500.0,27500.0,11500.0,0.58,0.45
2013-03-26,2002,日清製粉グループ本社,東1,貸借,1046.0,1.0066921606118546,1133165.0,318443870000.0,304439646.27151054,23.26,1.03,100,0.15,3,9350.0,2750.0,130900.0,60500.0,0.07,20900.0,3300.0,70400.0,0.0,0.3,0.15
2013-03-26,2003,日東富士製粉,東1,制度,3350.0,1.0029850746268656,2100.0,15719420000.0,4692364.179104477,15.81,0.66,100,0.0,3,200.0,0.0,0.0,0.0,-1.0,200.0,100.0,0.0,0.0,-1.0,0.0
2013-03-26,2004,昭和産業,東1,貸借,1705.0,1.0,39600.0,56213810000.0,32969976.53958944,12.01,1.01,100,0.6,3,400.0,0.0,40000.0,33600.0,0.01,1000.0,0.0,6400.0,4600.0,0.16,0.6
2013-03-26,2053,中部飼料,東1,貸借,583.0,0.9982847341337908,48300.0,15470200000.0,26535506.00343053,12.13,0.44,100,0.0,3,7600.0,200.0,3100.0,3100.0,2.45,15500.0,0.0,0.0,0.0,-1.0,0.0
2013-03-26,2058,ヒガシマル,福,制度,664.0,1.004518072289157,1200.0,3151340000.0,4745993.9759036135,11.86,0.64,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2108,日本甜菜製糖,東1,貸借,1840.0,1.016304347826087,31200.0,28199180000.0,15325641.304347824,33.53,0.5,100,0.0,3,35100.0,19400.0,5800.0,5600.0,6.05,30100.0,2700.0,200.0,0.0,150.5,0.0
2013-03-26,2109,三井製糖,東1,貸借,1485.0,1.0101010101010102,61600.0,42075210000.0,28333474.74747475,9.45,0.75,100,0.0,3,35000.0,3600.0,6600.0,1600.0,5.3,35000.0,3200.0,6600.0,200.0,5.3,0.0
2013-03-26,2112,塩水港精糖,東1,貸借,257.0,0.9883268482490272,65000.0,8995000000.0,35000000.0,123.22,1.42,100,0.0,3,72000.0,1000.0,55000.0,50000.0,1.31,123000.0,5000.0,5000.0,0.0,24.6,0.0
2013-03-26,2114,フジ日本精糖,東2,貸借,348.0,0.9971264367816092,12000.0,10352370000.0,29748189.65517241,14.44,0.75,100,0.0,3,1000.0,0.0,0.0,0.0,-1.0,2000.0,1000.0,0.0,0.0,-1.0,0.0
2013-03-26,2117,日新製糖,東1,貸借,789.0,1.0215462610899873,29700.0,17889690000.0,22673878.3269962,10.57,0.4,100,0.0,3,69900.0,23100.0,0.0,0.0,-1.0,49500.0,300.0,0.0,0.0,-1.0,0.0
2013-03-26,2127,日本Ｍ＆Ａセンター,東1,貸借,340.0,0.9911764705882352,543600.0,54384760000.0,159955176.47058824,26.22,6.5,100,0.0,3,24900.0,8100.0,0.0,0.0,-1.0,27900.0,3300.0,0.0,0.0,-1.0,0.0
2013-03-26,2139,中広,東1,貸借,200.0,0.985,5000.0,1343600000.0,6718000.0,9.94,1.73,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2173,博展,JQG,貸借,261.0,1.0153256704980842,56800.0,1779940000.0,6819693.486590037,8.13,1.84,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2179,成学社,JQS,貸借,760.0,0.986842105263158,19500.0,4442040000.0,5844789.47368421,13.56,2.29,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2196,エスクリ,東1,制度,755.0,0.9788079470198676,102600.0,8767580000.0,11612688.741721855,11.88,3.26,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2204,中村屋,東1,貸借,4470.0,1.0067114093959733,9500.0,26713630000.0,5976203.5794183435,68.49,1.22,100,0.75,3,800.0,0.0,7100.0,6400.0,0.11,900.0,100.0,700.0,400.0,1.29,0.75
2013-03-26,2209,井村屋グループ,東1,制度,1050.0,0.9809523809523808,12500.0,13463310000.0,12822200.0,125.88,1.3,100,0.0,3,0.0,0.0,0.0,0.0,-1.0,500.0,500.0,0.0,0.0,-1.0,0.0
2013-03-26,2218,日糧製パン,札,制度,1230.0,1.016260162601626,1800.0,2587850000.0,2103943.0894308942,19.6,0.78,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2221,岩塚製菓,JQS,制度,4590.0,0.9858387799564272,500.0,27517050000.0,5995000.0,36.21,0.41,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2222,寿スピリッツ,東1,貸借,472.0,0.9957627118644068,178200.0,14699730000.0,31143495.762711864,14.11,2.07,100,36.0,3,,,,,,,,,,,36.0
2013-03-26,2224,コモ,JQS,制度,1700.0,0.9988235294117648,5400.0,6171000000.0,3630000.0,118.67,5.76,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2267,ヤクルト本社,東1,貸借,3720.0,1.0053763440860215,249900.0,654386010000.0,175910217.7419355,39.95,2.5,100,0.45,3,17500.0,1500.0,120000.0,28900.0,0.15,29800.0,800.0,96800.0,3700.0,0.31,0.45
2013-03-26,2269,明治ホールディングス,東1,貸借,2220.0,0.9878378378378381,516400.0,338957140000.0,152683396.3963964,20.36,1.08,100,1.65,3,3800.0,1000.0,107400.0,80000.0,0.04,6600.0,800.0,43600.0,26000.0,0.15,1.65
2013-03-26,2282,日本ハム,東1,貸借,3096.0,0.9954780361757106,603000.0,353633400000.0,114222674.41860466,21.49,1.21,100,1.2,3,11500.0,3500.0,129000.0,13500.0,0.09,13000.0,0.0,126500.0,22000.0,0.1,1.2
2013-03-26,2291,福留ハム,東2,制度,1800.0,0.9861111111111112,6400.0,6120000000.0,3400000.0,35.58,1.19,100,0.0,3,400.0,200.0,0.0,0.0,-1.0,200.0,0.0,0.0,0.0,-1.0,0.0
2013-03-26,2293,滝沢ハム,JQS,制度,2325.0,0.9634408602150538,1200.0,4887150000.0,2102000.0,1093.32,2.1,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2296,伊藤ハム米久ホールディングス,東1,貸借,,,,,,,,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2309,シミックホールディングス,東1,貸借,1890.0,1.0285714285714285,107600.0,34439310000.0,18221857.14285714,19.65,1.76,100,0.0,3,51000.0,4500.0,800.0,0.0,63.75,73500.0,3600.0,3600.0,3600.0,20.42,0.0
2013-03-26,2327,日鉄ソリューションズ,東1,貸借,931.0,1.0021482277121374,203200.0,98631360000.0,105941310.41890441,14.96,1.07,100,0.0,3,28200.0,13200.0,0.0,0.0,-1.0,20400.0,10800.0,0.0,0.0,-1.0,0.0
2013-03-26,2344,平安レイサービス,JQS,制度,784.0,1.0012755102040816,31700.0,11498920000.0,14666989.795918368,10.26,0.89,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2352,エイジア,東1,制度,299.0,1.0066889632107023,14400.0,1391060000.0,4652374.5819398,28.45,1.99,100,0.0,3,86800.0,12000.0,0.0,0.0,-1.0,85800.0,400.0,0.0,0.0,-1.0,0.0
2013-03-26,2359,コア,東1,貸借,797.0,1.0037641154328734,29900.0,11823160000.0,14834579.673776662,22.96,1.5,100,3.0,3,1800.0,800.0,65500.0,55200.0,0.03,1100.0,0.0,10300.0,7300.0,0.11,3.0
2013-03-26,2376,サイネックス,東1,制度,498.0,0.9899598393574296,16100.0,3222380000.0,6470642.570281125,8.02,0.76,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2378,ルネサンス,東1,貸借,756.0,1.0026455026455026,37600.0,16162520000.0,21378994.70899471,15.84,1.59,100,0.0,3,3400.0,600.0,0.0,0.0,-1.0,4100.0,0.0,0.0,0.0,-1.0,0.0
2013-03-26,2398,ツクイホールディングス,東1,貸借,619.0,0.9903069466882068,780400.0,44835120000.0,72431534.73344104,19.4,3.16,100,0.3,3,54000.0,7000.0,102200.0,4800.0,0.53,50600.0,8200.0,97400.0,1600.0,0.52,0.3
2013-03-26,2412,ベネフィット・ワン,東1,貸借,165.0,0.993939393939394,132800.0,29755440000.0,180336000.0,18.33,3.23,100,0.0,3,23200.0,3400.0,0.0,0.0,-1.0,20400.0,2000.0,0.0,0.0,-1.0,0.0
2013-03-26,2453,ジャパンベストレスキューシステム,東1,貸借,172.0,0.9941860465116279,136000.0,5928670000.0,34469011.62790698,-1.0,3.23,100,300.0,3,30.0,0.0,2750.0,2375.0,0.01,140.0,70.0,375.0,295.0,0.37,300.0
2013-03-26,2454,オールアバウト,JQS,制度,57000.0,1.0,388.0,7653780000.0,134276.84210526315,54.87,2.25,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2464,ビジネス・ブレークスルー,東1,制度,290.0,1.0,6400.0,3667900000.0,12647931.034482755,17.91,1.22,100,0.0,3,13800.0,0.0,0.0,0.0,-1.0,14000.0,0.0,0.0,0.0,-1.0,0.0
2013-03-26,2469,ヒビノ,JQS,制度,392.0,0.9948979591836736,11400.0,3952450000.0,10082780.612244897,15.33,0.98,100,0.0,3,,,,,,,,,,,0.0
2013-03-26,2475,ＷＤＢホールディングス,東1,制度,718.0,1.00974930362117,53600.0,14393050000.0,20046030.640668526,11.26,2.62,100,0.0,3,83600.0,8800.0,0.0,0.0,-1.0,78400.0,4800.0,0.0,0.0,-1.0,0.0
2013-03-26,2531,宝ホールディングス,東1,貸借,808.0,0.99009900990099,783000.0,175901390000.0,217699740.0990099,37.53,1.76,100,0.0,3,143000.0,2000.0,68000.0,26000.0,2.1,144000.0,49000.0,50000.0,17000.0,2.88,0.0
